0	0.03333	0.1	0.16667	0.23333	0.3	0.36667	0.43333	0.5	0.56667	0.63333	0.7	0.76667	0.83333	0.9	0.96667	1.03333	1.1	1.16667	1.23333	1.3	1.36667	1.43333	1.5	1.56667	1.63333	1.7	1.76667	1.83333	1.9	2
0	0.58860525	0.628412336	0.61579718	0.616823928	0.632658785	0.658804285	0.698526101	0.748624358	0.813938372	0.890041863	0.965095988	1.057009892	1.173987656	1.28604054	1.433610458	1.609127528	1.838219573	101.5492296	107.3520427	113.1548558	118.9576689	124.7604821	130.5632952	136.3661083	142.1689214	147.9717345	153.7745476	159.5773608	165.3801739	171.182987
0	0.564608914	0.619179799	0.609072796	0.608824096	0.621978639	0.648500188	0.686213106	0.73350269	0.790226162	0.853429769	0.926715857	1.009880695	1.109113996	1.212963146	1.337980352	1.462464697	1.637562407	1.850047047	90.12660336	94.99831165	99.87001994	104.7417282	109.6134365	114.4851448	119.3568531	124.2285614	129.1002697	133.971978	138.8436863	143.7153945
0	0.539024182	0.608638041	0.602293678	0.601512444	0.612167858	0.637700188	0.668736932	0.713100274	0.763876183	0.826482768	0.8988098	0.97040162	1.054784369	1.158467566	1.258278541	1.382208379	1.517680602	1.665631412	1.870721616	2.174734458	83.88072318	87.97246577	92.06420836	96.15595096	100.2476936	104.3394361	108.4311787	112.5229213	116.6146639	120.7064065
0	0.511971895	0.5974387	0.59500948	0.594935698	0.606338391	0.626619356	0.66071608	0.701286222	0.75029494	0.807357946	0.870241318	0.937957469	1.018837914	1.111828027	1.203433928	1.316524291	1.425389793	1.567894935	1.722123505	1.89366909	2.177107948	73.92522957	77.36361234	80.80199511	84.24037788	87.67876065	91.11714342	94.55552619	97.99390896	101.4322917
0	0.483765751	0.585080892	0.58680121	0.588867404	0.60012076	0.620689605	0.649605988	0.687423082	0.734059155	0.786671091	0.846203154	0.917690666	0.988726373	1.070731918	1.163449199	1.262923995	1.366389306	1.491696614	1.616842962	1.77558174	1.965070861	2.231112752	65.04925175	67.94032961	70.83140746	73.72248532	76.61356317	79.50464103	82.39571888	85.28679674
0	0.454710098	0.571118745	0.579673411	0.582944401	0.594029083	0.613955381	0.641851042	0.679162557	0.722677899	0.773685087	0.832054952	0.896360159	0.963502608	1.040582817	1.129928066	1.219323329	1.320274402	1.432185264	1.545446791	1.687882087	1.840794681	2.01539526	2.284834357	57.1664	59.59901277	62.03162553	64.4642383	66.89685106	69.32946383	71.7620766
0	0.424895401	0.555774136	0.570726339	0.576764023	0.588202308	0.607340546	0.635380089	0.668399081	0.712215878	0.761532528	0.816630072	0.876919744	0.944142291	1.017763082	1.101781114	1.183975674	1.28257855	1.385499894	1.493030452	1.621365869	1.75555361	1.908423453	2.102673178	2.367221273	50.18988689	52.2384537	54.28702051	56.33558732	58.38415413	60.43272094
0	0.39469949	0.539081452	0.561536634	0.569949493	0.582546859	0.601268689	0.628480206	0.663183562	0.703818126	0.750111911	0.803143915	0.863192387	0.92986228	0.998647501	1.078078268	1.158228675	1.251743036	1.348613566	1.450778557	1.569795514	1.693915962	1.831300665	1.99804298	2.198586961	2.515921877	44.03493263	45.76179273	47.48865283	49.21551293	50.94237304
0	0.364521065	0.521014633	0.550762855	0.562743944	0.5768474	0.595818079	0.622315922	0.656607694	0.69616792	0.742955478	0.794968567	0.852688531	0.915965281	0.982634806	1.058007778	1.137674157	1.22648061	1.319189197	1.416406497	1.528879301	1.646977627	1.77147049	1.922500769	2.094600294	2.309973069	37.16302645	38.62040004	40.07777363	41.53514721	42.9925208
0	0.334789461	0.501566192	0.539511282	0.555612438	0.570846767	0.590855413	0.617968927	0.650325022	0.690552859	0.734205409	0.785558139	0.842093056	0.903514414	0.969221329	1.041015501	1.120523532	1.205734955	1.295448492	1.388504786	1.495683166	1.609532689	1.729972213	1.864087046	2.020658632	2.20367498	2.441799295	32.63821507	33.86984582	35.10147658	36.33310734
0	0.305806908	0.480790092	0.527020741	0.547051163	0.564786738	0.586138644	0.613491588	0.646307313	0.683970196	0.729512129	0.778943726	0.833182563	0.892880115	0.958504357	1.028947023	1.106214648	1.18864527	1.276055745	1.367961815	1.468206544	1.578506125	1.696162803	1.822648654	1.962734066	2.128181659	2.326061901	2.662735877	28.66960351	29.71213455	30.75466559
0	0.277895999	0.458818348	0.513256218	0.538431068	0.558803058	0.581390659	0.609041536	0.642020118	0.680298462	0.72341948	0.773117347	0.82751633	0.88653995	0.950780025	1.018837529	1.094276818	1.17451495	1.260017949	1.350716358	1.446554407	1.552062287	1.666753441	1.790462256	1.925816889	2.078158499	2.259071581	2.497202626	24.31347681	25.19760323	26.08172966
0	0.251405284	0.435859378	0.498295625	0.528623492	0.551734555	0.576348806	0.604615792	0.637800915	0.676155155	0.719561642	0.767654418	0.821284987	0.880113296	0.943462933	1.010369031	1.084316163	1.162783807	1.246601668	1.335937708	1.43100652	1.532183072	1.640524982	1.760795314	1.891858022	2.037198921	2.20327624	2.406490543	2.815393761	21.4158813	22.16731573
0	0.226513044	0.41218462	0.48219887	0.517751624	0.544522679	0.570795506	0.600123443	0.633769744	0.671967764	0.715527992	0.763768833	0.816353763	0.874022872	0.936939045	1.00327516	1.076003346	1.153003594	1.235266108	1.323083974	1.416804844	1.516913967	1.624147186	1.739671624	1.865397285	2.004554518	2.162855534	2.351080071	2.616613255	18.24801739	18.8882987
0	0.203377446	0.388108627	0.465053209	0.506175502	0.536262123	0.564702165	0.595439166	0.629907872	0.66835861	0.711595663	0.759732577	0.812647845	0.869289022	0.931267523	0.997332783	1.069063295	1.144816711	1.225610895	1.311796735	1.403776851	1.502058294	1.607327814	1.720564135	1.843214366	1.977486144	2.126991426	2.30645185	2.529428621	15.59436863	16.14153945
0	0.182194736	0.363966742	0.446994142	0.493676154	0.527712302	0.558722462	0.590678708	0.626121205	0.665284856	0.708878934	0.756661785	0.808396716	0.865919795	0.926399462	0.992354987	1.063266545	1.137938066	1.217529619	1.303264323	1.394325277	1.491302355	1.594928298	1.70618759	1.826464471	1.957773276	2.103141879	2.270760474	2.479500112	13.37146639	13.84064065
0	0.162939692	0.340093403	0.428208962	0.480232658	0.518164865	0.551741521	0.585901569	0.622286877	0.662123311	0.705930698	0.753816956	0.806081379	0.862410887	0.92320777	0.988185198	1.058421938	1.132139936	1.212071166	1.296677472	1.386346141	1.481622787	1.583139499	1.692077371	1.810998297	1.940291937	2.082531103	2.243327972	2.440237367	2.7402949	11.91322917
0	0.145622718	0.316803218	0.408928899	0.465967774	0.507815625	0.544601814	0.580545453	0.618284889	0.658910775	0.702970616	0.750900913	0.803044636	0.859398105	0.920344681	0.984692259	1.054370427	1.127939795	1.20700426	1.290232145	1.378484398	1.473777671	1.574866418	1.682544337	1.797781844	1.925584734	2.065120925	2.22216908	2.408695726	2.671826596	10.29867967
0	0.130193183	0.294376079	0.389414708	0.45102561	0.497010394	0.536553287	0.574677055	0.61401765	0.655629252	0.70012508	0.748843928	0.80111208	0.857363974	0.917675112	0.981766303	1.050979825	1.124390574	1.202330585	1.284992726	1.373467721	1.466613292	1.566737103	1.67394438	1.788106767	1.913482702	2.050359322	2.205002194	2.385822447	2.626162742	8.94620766
0	0.116555166	0.273046867	0.369939537	0.435579218	0.485486359	0.528245283	0.568711847	0.609420227	0.652237058	0.697641555	0.746565275	0.798702286	0.855090485	0.915254552	0.979315294	1.048140345	1.121250858	1.198141182	1.281012364	1.367845218	1.461394274	1.559648055	1.666320206	1.779475673	1.903400561	2.037414807	2.189856717	2.366404324	2.593820901	7.813272094
0	0.104584129	0.253059625	0.350771961	0.419827575	0.473390938	0.519266407	0.562037449	0.604679288	0.648690227	0.695047931	0.744229363	0.79715794	0.853404247	0.913398252	0.977525056	1.045760831	1.118472492	1.195494921	1.27674888	1.364086717	1.45624967	1.554445272	1.659748204	1.771772714	1.894605342	2.028262534	2.177215257	2.350330105	2.567045501	6.864237304
0	0.094139782	0.234536565	0.332179653	0.403986267	0.460878734	0.509791655	0.555205587	0.599706355	0.644955753	0.692358941	0.74227231	0.795294711	0.851865896	0.912014331	0.975932862	1.043765574	1.116017012	1.192745946	1.274124758	1.360323515	1.451565049	1.549644919	1.654069229	1.765731449	1.886404074	2.019085146	2.166493606	2.336297013	2.547443011	6.06925208
0	0.085097187	0.217590704	0.3144562	0.388389663	0.448241594	0.500083015	0.547821083	0.594316346	0.641101616	0.68957146	0.740275457	0.793733429	0.850353584	0.910643069	0.974537879	1.042091655	1.113938488	1.190216877	1.271017613	1.356806467	1.448108027	1.545286073	1.649006777	1.76023441	1.880408618	2.011738033	2.157714135	2.324937826	2.531935089	2.921147607
0	0.077286802	0.202228401	0.297679841	0.373131738	0.435545966	0.490022228	0.540286545	0.588689762	0.63712606	0.686678462	0.738196775	0.79222646	0.849218811	0.909340432	0.973332303	1.040686727	1.112527488	1.188487325	1.268927434	1.354233123	1.444841781	1.541287581	1.644259048	1.754680138	1.873925503	2.004692862	2.149666944	2.315538924	2.518813739	2.856073109
0	0.070584925	0.188446572	0.282107803	0.358432233	0.422935195	0.479918451	0.532428401	0.582915217	0.632926897	0.683677615	0.736059471	0.790600454	0.847925108	0.908429798	0.972299078	1.039608048	1.111158958	1.186553598	1.266725409	1.351700262	1.44177949	1.537511406	1.640129345	1.750198874	1.868815672	1.998391135	2.142254425	2.306819019	2.507159026	2.821666742
0	0.064844612	0.176192788	0.267759389	0.344529795	0.410742955	0.469819257	0.524527583	0.576895834	0.628546403	0.680575613	0.733873792	0.789199356	0.846979777	0.907604254	0.971418374	1.038707969	1.109864018	1.185186779	1.264712206	1.349292841	1.438878734	1.534315269	1.636288369	1.74545506	1.863749695	1.992681754	2.135607629	2.299121021	2.497131813	2.798540441
0	0.059950903	0.165381481	0.254705147	0.331507476	0.398974836	0.459934329	0.516599035	0.570789347	0.624041185	0.677389385	0.731660925	0.787749243	0.845862578	0.906771868	0.970670485	1.037931128	1.108783688	1.183711894	1.26307371	1.347025741	1.436066182	1.531126632	1.632403954	1.74105068	1.858749123	1.987109786	2.129391357	2.291862179	2.488394949	2.780032571
0	0.055788975	0.155912217	0.242955509	0.319466546	0.38787242	0.450331865	0.508745978	0.564733983	0.619476037	0.674145176	0.729490081	0.786226455	0.844996165	0.906077326	0.970037086	1.037260918	1.107972273	1.182564655	1.261399668	1.344872108	1.433443298	1.527693579	1.628539354	1.736758205	1.853672663	1.981468884	2.123381297	2.285102245	2.480088344	2.765877353
0	0.0522559	0.147679907	0.232477291	0.308474639	0.377500801	0.441215354	0.501178567	0.558724995	0.614923944	0.670876334	0.727275022	0.78479718	0.843999402	0.905515099	0.96950172	1.036683288	1.107145493	1.181322209	1.259744456	1.342786694	1.430889697	1.524652029	1.62480669	1.732280288	1.848814981	1.975926436	2.117254095	2.278167837	2.472529758	2.753375434
