     0.00081487    -0.00092097     0.00012189         35.253        -178.46     -0.0001252     8.7781e-10
    -0.00092097      0.0049113      0.0040611         24.391         1309.2     0.00062851     3.6218e-09
     0.00012189      0.0040611       0.014298        -44.835         1193.9     0.00055267     2.7915e-10
         35.253         24.391        -44.835     1.3377e+09     5.2391e+08         4.3217        0.13023
        -178.46         1309.2         1193.9     5.2391e+08     6.3875e+08         325.65       0.051585
     -0.0001252     0.00062851     0.00055267         4.3217         325.65     0.00066957     4.0634e-10
     8.7781e-10     3.6218e-09     2.7915e-10        0.13023       0.051585     4.0634e-10     1.2711e-11
     
