1	108	0.243542	0.269445	0.268501
1	109	0.231633	0.236128	0.233853
1	110	0.213008	0.201083	0.197952
1	111	0.188145	0.167001	0.163384
1	112	0.163283	0.134575	0.130789
1	113	0.140379	0.104529	0.100843
1	114	0.117476	0.0776223	0.0742471
1	115	0.0993802	0.0545625	0.0516308
1	116	0.0860913	0.0358528	0.0334055
1	117	0.0728035	0.0217045	0.019686
1	118	0.0671625	0.0119827	0.0102525
1	119	0.0615205	0.00620699	0.00456122
1	120	0.057297	0.0036959	0.00188766
1	121	0.0544922	0.00371286	0.00147067
1	122	0.0516873	0.00556073	0.00260823
1	123	0.0493078	0.00863292	0.0047098
1	124	0.0469283	0.0124279	0.00730948
1	125	0.0447566	0.0165392	0.010053
1	126	0.0427927	0.0206661	0.0127001
1	127	0.0408298	0.0246226	0.0151233
1	128	0.0392601	0.0282979	0.0172647
1	129	0.0376913	0.0316371	0.019114
1	130	0.0365226	0.0346251	0.0208074
1	131	0.0357538	0.0373017	0.0224009
1	132	0.0349851	0.0397221	0.0238358
1	133	0.0350212	0.0419667	0.0251839
1	134	0.0350573	0.0441256	0.026517
1	135	0.0352934	0.046259	0.0278808
1	136	0.0357305	0.0483977	0.0292956
1	137	0.0361666	0.0504959	0.0307185
1	138	0.0361871	0.0524684	0.0320773
1	139	0.0362076	0.0542001	0.0332808
1	140	0.0356076	0.0555604	0.0342304
1	141	0.0343871	0.0564235	0.0348361
1	142	0.0331666	0.0566843	0.0350278
1	143	0.0306993	0.0562977	0.0347815
1	144	0.0282319	0.0552586	0.034101
1	145	0.0230984	0.0536017	0.0330155
1	146	0.0181087	0.0514127	0.0315847
1	147	0.0138423	0.0488271	0.0298904
1	148	0.0117504	0.0447904	0.0272526
1	149	0.00984617	0.0407488	0.024031
1	150	0.00853517	0.0387406	0.0221729
1	151	0.00777171	0.0380072	0.0210769
1	152	0.00723116	0.0382276	0.0205237
1	153	0.00687646	0.0390556	0.0202946
1	154	0.00648567	0.0399743	0.0200712
1	155	0.00700564	0.0404663	0.0195812
1	156	0.00767679	0.0401757	0.0186509
1	157	0.00824806	0.0390724	0.0172996
1	158	0.00861728	0.0372711	0.0156243
1	159	0.00891066	0.0348326	0.0136861
1	160	0.00913319	0.0319874	0.0116273
1	161	0.00907377	0.0291016	0.00964466
1	162	0.00889161	0.0264466	0.00786765
1	163	0.00885471	0.0241677	0.00634889
1	164	0.00872395	0.02229	0.00507297
1	165	0.00819527	0.0208287	0.00401497
1	166	0.00763964	0.0197588	0.00313214
1	167	0.00742506	0.0189951	0.00235938
1	168	0.00733029	0.0184523	0.00163069
1	169	0.00742012	0.0180802	0.000891038
1	170	0.00769557	0.0178388	0.000108038
1	171	0.00804586	0.0176832	-0.000713146
1	172	0.00844205	0.0175976	-0.00153042
1	173	0.00891712	0.0175574	-0.00231018
1	174	0.00935826	0.0175626	-0.00302937
1	175	0.00991367	0.0175828	-0.00369245
1	176	0.0104202	0.017613	-0.00430369
1	177	0.0107086	0.0176434	-0.00487163
1	178	0.0109612	0.017654	-0.00540791
1	179	0.0111608	0.0176442	-0.00591658
1	180	0.0113235	0.0176242	-0.00627996
1	181	0.0114513	0.0176342	-0.00649167
1	182	0.0113131	0.0176494	-0.00668148
1	183	0.0111738	0.0177048	-0.00684658
1	184	0.0112816	0.0178704	-0.0069787
1	185	0.0113236	0.0181214	-0.00709222
1	186	0.0113685	0.0184877	-0.00718955
1	187	0.0114225	0.0189945	-0.00727497
1	188	0.0114804	0.0196269	-0.00735934
1	189	0.0115374	0.0204248	-0.00744395
1	190	0.0115315	0.021328	-0.00754404
1	191	0.0115255	0.0223165	-0.0076658
1	192	0.0115376	0.0234354	-0.00780721
1	193	0.0115826	0.0246096	-0.00797946
1	194	0.0116255	0.0258189	-0.0081854
1	195	0.0116206	0.027033	-0.0084277
1	196	0.0116167	0.0282271	-0.00870718
1	197	0.0112787	0.0294163	-0.00902218
1	198	0.0109317	0.030555	-0.00937293
1	199	0.0109796	0.0316085	-0.00975705
1	200	0.0110315	0.03203	-0.00987356
1	201	0.0110315	0	-0.00970291
1	202	0.0110315	0	-0.00953478
1	203	0.0110315	0	-0.00936863
2	108	0.247186	0.283675	0.282682
2	109	0.23482	0.249442	0.247038
2	110	0.216136	0.21291	0.209594
2	111	0.191135	0.177169	0.173332
2	112	0.166135	0.142991	0.138969
2	113	0.143	0.111194	0.107274
2	114	0.119867	0.0826318	0.0790415
2	115	0.101557	0.058092	0.0549751
2	116	0.0880731	0.0381504	0.0355515
2	117	0.0745889	0.0230525	0.0209131
2	118	0.0688554	0.0126686	0.0108382
2	119	0.0631219	0.00650344	0.0047634
2	120	0.0588471	0.00384158	0.00192605
2	121	0.0560299	0.00390734	0.00152281
2	122	0.0532137	0.00595023	0.00279785
2	123	0.0508805	0.00932477	0.00512185
2	124	0.0485472	0.0134903	0.007992
2	125	0.0464392	0.0180063	0.0110236
2	126	0.0445556	0.0225525	0.0139607
2	127	0.0426729	0.0269187	0.0166566
2	128	0.041173	0.0309745	0.0190399
2	129	0.0396731	0.034665	0.0211029
2	130	0.0385732	0.0379749	0.0229945
2	131	0.0378743	0.0409393	0.0247688
2	132	0.0371745	0.0436183	0.0263629
2	133	0.0372908	0.046102	0.027857
2	134	0.0374081	0.0484803	0.0293239
2	135	0.0377254	0.0508236	0.0308169
2	136	0.0382417	0.0531767	0.0323678
2	137	0.038759	0.0554798	0.0339219
2	138	0.0388257	0.0576375	0.0353995
2	139	0.0388925	0.059535	0.0367089
2	140	0.0382925	0.061027	0.0377407
2	141	0.0370257	0.0619682	0.0383909
2	142	0.035759	0.0622486	0.0385868
2	143	0.0331416	0.061823	0.0383052
2	144	0.0305242	0.0606814	0.0375474
2	145	0.0249805	0.0588538	0.0363402
2	146	0.0196002	0.0564405	0.0347536
2	147	0.0150079	0.0535915	0.032876
2	148	0.0127228	0.0491403	0.0299593
2	149	0.0106541	0.0446891	0.0264218
2	150	0.0092506	0.0424759	0.0243841
2	151	0.0084388	0.0416596	0.0231821
2	152	0.00785614	0.0418898	0.0225765
2	153	0.0074747	0.0427909	0.0223295
2	154	0.00706336	0.0438021	0.0220951
2	155	0.00767789	0.0443429	0.0215654
2	156	0.00842815	0.0440378	0.0205598
2	157	0.00906525	0.0428515	0.0190977
2	158	0.0095064	0.0408944	0.0172766
2	159	0.00985532	0.0382463	0.0151704
2	160	0.010121	0.0351475	0.0129285
2	161	0.0100996	0.0319936	0.0107634
