 0.0096745 -0.0062228  -0.0039131   0.014095  -0.008588   -0.017411  -0.00081534
-0.0062228  0.004077    0.00082054 -0.0089093  0.0053836   0.011433   0.00057394
-0.0039131  0.00082054  0.093182    0.0014333  0.0016197  -0.026475  -0.002849
 0.014095  -0.0089093   0.0014333   0.055277  -0.033793   -0.064165  -0.0020935
-0.008588   0.0053836   0.0016197  -0.033793   0.020925    0.038153   0.0012279
-0.017411   0.011433   -0.026475   -0.064165   0.038153    0.084535   0.0032077
-0.00081534 0.00057394 -0.002849   -0.0020935  0.0012279   0.0032077  0.00022828
