2	174	0.001144	0.001144
2	175	0.001088	0.001088
2	176	0.001037	0.001037
2	177	0.000989	0.000989
2	178	0.000946	0.000946
2	179	0.000906	0.000906
2	180	0.000871	0.000871
2	181	0.000838	0.000838
2	182	0.000809	0.000809
2	183	0.000782	0.000782
2	184	0.000758	0.000758
2	185	0.000737	0.000737
2	186	0.000717	0.000717
2	187	0.000699	0.000699
2	188	0.000683	0.000683
2	189	0.000667	0.000667
2	190	0.000653	0.000653
2	191	0.00064	0.00064
2	192	0.000628	0.000628
2	193	0.000616	0.000616
2	194	0.000605	0.000605
2	195	0.000595	0.000595
2	196	0.000585	0.000585
2	197	0.000576	0.000576
2	198	0.000567	0.000567
2	199	0.000558	0.000558
2	200	0.00055	0.00055
2	201	0.000543	0.000543
2	202	0.000535	0.000535
2	203	0.000528	0.000528
3	108	0.000011	0.146529192
3	109	-0.000017	0.151000014
3	110	-0.000029	0.144375239
3	111	-0.000025	0.128657055
3	112	-0.000011	0.106290851
3	113	0.000007	0.080271777
3	114	0.000028	0.054500661
3	115	0.00005	0.032945593
3	116	0.000073	0.017847293
3	117	0.000096	0.008895113
3	118	0.000119	0.004258242
3	119	0.000144	0.002072937
3	120	0.000172	0.001098025
3	121	0.000204	0.000674136
3	122	0.000242	0.000495886
3	123	0.000288	0.000432235
3	124	0.000346	0.000430584
3	125	0.000417	0.000467311
3	126	0.000505	0.000534982
3	127	0.000612	0.000629773
3	128	0.00074	0.000750446
3	129	0.000891	0.000897076
3	130	0.001068	0.001071495
3	131	0.001271	0.001272988
3	132	0.001504	0.001505119
3	133	0.001769	0.001769623
3	134	0.00207	0.002070343
3	135	0.002414	0.002414187
3	136	0.002807	0.002807101
3	137	0.003259	0.003259055
3	138	0.003784	0.003784029
3	139	0.004399	0.004399016
3	140	0.005126	0.005126008
3	141	0.005993	0.005993004
3	142	0.007038	0.007038002
3	143	0.008307	0.008307001
3	144	0.009848	0.009848001
3	145	0.011699	0.011699
3	146	0.01384	0.01384
3	147	0.016082	0.016082
3	148	0.017917	0.017917
3	149	0.021029	0.021029
3	150	0.021892	0.021892
3	151	0.020512	0.020512
3	152	0.017793	0.017793
3	153	0.01483	0.01483
3	154	0.012215	0.012215
3	155	0.010104	0.010104
3	156	0.008456	0.008456
3	157	0.00718	0.00718
3	158	0.006191	0.006191
3	159	0.00542	0.00542
3	160	0.004816	0.004816
3	161	0.004343	0.004343
3	162	0.003969	0.003969
3	163	0.003669	0.003669
3	164	0.003416	0.003416
3	165	0.003184	0.003184
3	166	0.002951	0.002951
3	167	0.002714	0.002714
3	168	0.002489	0.002489
3	169	0.002297	0.002297
3	170	0.002145	0.002145
3	171	0.002029	0.002029
3	172	0.001935	0.001935
3	173	0.001854	0.001854
3	174	0.001781	0.001781
3	175	0.001713	0.001713
3	176	0.001651	0.001651
3	177	0.001593	0.001593
3	178	0.001541	0.001541
3	179	0.001493	0.001493
3	180	0.001449	0.001449
3	181	0.001409	0.001409
3	182	0.001374	0.001374
3	183	0.001341	0.001341
3	184	0.001312	0.001312
3	185	0.001285	0.001285
3	186	0.00126	0.00126
3	187	0.001238	0.001238
3	188	0.001217	0.001217
3	189	0.001198	0.001198
3	190	0.00118	0.00118
3	191	0.001163	0.001163
3	192	0.001147	0.001147
3	193	0.001132	0.001132
3	194	0.001118	0.001118
3	195	0.001104	0.001104
3	196	0.001091	0.001091
3	197	0.001079	0.001079
3	198	0.001067	0.001067
3	199	0.001056	0.001056
3	200	0.001045	0.001045
3	201	0.001034	0.001034
3	202	0.001024	0.001024
3	203	0.001015	0.001015
4	108	0.000672	0.162097441
4	109	0.000667	0.16839853
4	110	0.000673	0.162035547
4	111	0.000688	0.145118551
4	112	0.000708	0.120410714
4	113	0.000727	0.091332537
4	114	0.000745	0.062342471
4	115	0.000761	0.037998982
4	116	0.000774	0.020906656
4	117	0.000788	0.010754271
4	118	0.000801	0.005486599
4	119	0.000818	0.002999523
4	120	0.000839	0.00188554
4	121	0.000866	0.001397601
4	122	0.000903	0.00119066
4	123	0.000953	0.001116869
4	124	0.001017	0.001113436
4	125	0.001101	0.001158562
4	126	0.001205	0.001239421
4	127	0.001333	0.001353473
4	128	0.001486	0.001498066
4	129	0.001666	0.001673036
4	130	0.001875	0.001879056
4	131	0.002114	0.002116312
4	132	0.002385	0.002386303
4	133	0.002693	0.002693727
4	134	0.00304	0.003040401
4	135	0.003434	0.003434219
4	136	0.003883	0.003883119
4	137	0.004398	0.004398064
4	138	0.004995	0.004995034
4	139	0.005694	0.005694018
4	140	0.00652	0.00652001
4	141	0.007508	0.007508005
4	142	0.008701	0.008701003
4	143	0.010151	0.010151001
4	144	0.011916	0.011916001
4	145	0.014041	0.014041
4	146	0.016502	0.016502
4	147	0.019082	0.019082
4	148	0.021194	0.021194
4	149	0.024804	0.024804
4	150	0.025808	0.025808
4	151	0.024214	0.024214
4	152	0.021072	0.021072
4	153	0.017648	0.017648
4	154	0.01463	0.01463
4	155	0.012197	0.012197
4	156	0.010304	0.010304
4	157	0.008844	0.008844
4	158	0.007718	0.007718
4	159	0.006847	0.006847
4	160	0.006172	0.006172
4	161	0.005649	0.005649
4	162	0.005244	0.005244
4	163	0.004922	0.004922
4	164	0.004651	0.004651
4	165	0.004392	0.004392
4	166	0.004121	0.004121
4	167	0.003835	0.003835
4	168	0.003555	0.003555
4	169	0.003314	0.003314
4	170	0.003125	0.003125
4	171	0.002981	0.002981
4	172	0.002868	0.002868
4	173	0.002772	0.002772
4	174	0.002685	0.002685
4	175	0.002605	0.002605
4	176	0.002531	0.002531
4	177	0.002463	0.002463
4	178	0.002401	0.002401
4	179	0.002345	0.002345
4	180	0.002293	0.002293
4	181	0.002246	0.002246
4	182	0.002204	0.002204
4	183	0.002165	0.002165
4	184	0.00213	0.00213
4	185	0.002098	0.002098
4	186	0.002069	0.002069
4	187	0.002041	0.002041
4	188	0.002016	0.002016
4	189	0.001993	0.001993
4	190	0.001971	0.001971
4	191	0.00195	0.00195
4	192	0.001931	0.001931
4	193	0.001912	0.001912
4	194	0.001894	0.001894
4	195	0.001877	0.001877
4	196	0.00186	0.00186
4	197	0.001845	0.001845
4	198	0.001829	0.001829
4	199	0.001815	0.001815
4	200	0.001801	0.001801
4	201	0.001787	0.001787
4	202	0.001774	0.001774
4	203	0.001762	0.001762
5	108	0.001412	0.177275193
5	109	0.001448	0.18567512
5	110	0.001488	0.179843525
5	111	0.001529	0.161910281
5	112	0.001566	0.134960634
5	113	0.001594	0.10283392
5	114	0.001613	0.070578845
5	115	0.001625	0.043378572
5	116	0.001631	0.024225788
5	117	0.001635	0.012824982
5	118	0.001639	0.006899212
5	119	0.001647	0.004095278
5	120	0.001662	0.00283649
5	121	0.001689	0.002285915
5	122	0.001729	0.002052576
5	123	0.001788	0.001972897
5	124	0.001869	0.001978202
5	125	0.001974	0.002039438
5	126	0.002106	0.002145273
5	127	0.002268	0.002291433
5	128	0.002459	0.002472853
5	129	0.002682	0.0026901
5	130	0.002936	0.002940681
5	131	0.003224	0.003226674
5	132	0.003546	0.00354751
5	133	0.003906	0.003906843
5	134	0.004308	0.004308466
5	135	0.004759	0.004759255
5	136	0.005269	0.005269138
5	137	0.005851	0.005851074
5	138	0.006522	0.00652204
5	139	0.007306	0.007306021
5	140	0.008232	0.008232011
5	141	0.00934	0.009340006
5	142	0.010678	0.010678003
5	143	0.012309	0.012309002
5	144	0.014298	0.014298001
5	145	0.016699	0.016699
5	146	0.019484	0.019484
5	147	0.022408	0.022408
5	148	0.0248	0.0248
5	149	0.028937	0.028937
5	150	0.030092	0.030092
5	151	0.028282	0.028282
5	152	0.024705	0.024705
5	153	0.020809	0.020809
5	154	0.01738	0.01738
5	155	0.014622	0.014622
5	156	0.012484	0.012484
5	157	0.010844	0.010844
5	158	0.00959	0.00959
5	159	0.00863	0.00863
5	160	0.007897	0.007897
5	161	0.007341	0.007341
5	162	0.006919	0.006919
5	163	0.006592	0.006592
5	164	0.006313	0.006313
5	165	0.006036	0.006036
5	166	0.005725	0.005725
5	167	0.005379	0.005379
5	168	0.005034	0.005034
5	169	0.004732	0.004732
5	170	0.004498	0.004498
5	171	0.004324	0.004324
5	172	0.00419	0.00419
5	173	0.004078	0.004078
5	174	0.003979	0.003979
5	175	0.003888	0.003888
5	176	0.003804	0.003804
5	177	0.003726	0.003726
5	178	0.003655	0.003655
5	179	0.00359	0.00359
5	180	0.003531	0.003531
5	181	0.003478	0.003478
5	182	0.003429	0.003429
5	183	0.003384	0.003384
5	184	0.003343	0.003343
5	185	0.003306	0.003306
5	186	0.003272	0.003272
5	187	0.00324	0.00324
5	188	0.00321	0.00321
5	189	0.003183	0.003183
5	190	0.003157	0.003157
5	191	0.003132	0.003132
5	192	0.003109	0.003109
5	193	0.003086	0.003086
5	194	0.003065	0.003065
5	195	0.003044	0.003044
5	196	0.003024	0.003024
5	197	0.003005	0.003005
5	198	0.002986	0.002986
5	199	0.002968	0.002968
5	200	0.002951	0.002951
5	201	0.002934	0.002934
5	202	0.002918	0.002918
5	203	0.002903	0.002903
6	108	0.002236	0.191714591
6	109	0.002335	0.202420223
6	110	0.002429	0.197392386
6	111	0.002514	0.178673176
6	112	0.002581	0.149637303
6	113	0.002628	0.114557757
6	114	0.002655	0.07907596
6	115	0.002666	0.049015168
6	116	0.002666	0.027781309
6	117	0.002661	0.015109535
6	118	0.002655	0.00850859
6	119	0.002656	0.005380164
6	120	0.002668	0.003974957
6	121	0.002698	0.003362888
6	122	0.00275	0.003111251
6	123	0.002828	0.003035136
6	124	0.002938	0.003060794
6	125	0.003081	0.003154866
6	126	0.00326	0.003304499
6	127	0.003475	0.003501649
6	128	0.003726	0.003741805
6	129	0.004013	0.004022268
6	130	0.004335	0.00434037
6	131	0.00469	0.004693074
6	132	0.005081	0.00508274
6	133	0.00551	0.005510973
6	134	0.00598	0.005980538
6	135	0.0065	0.006500295
6	136	0.007079	0.00707916
6	137	0.007732	0.007732086
6	138	0.00848	0.008480046
6	139	0.009349	0.009349025
6	140	0.010372	0.010372013
6	141	0.011594	0.011594007
6	142	0.013071	0.013071004
6	143	0.014875	0.014875002
6	144	0.01708	0.017080001
6	145	0.019749	0.019749
6	146	0.022852	0.022852
6	147	0.026114	0.026114
6	148	0.028779	0.028779
6	149	0.033468	0.033468
6	150	0.034788	0.034788
6	151	0.032765	0.032765
6	152	0.028754	0.028754
6	153	0.024386	0.024386
6	154	0.020549	0.020549
6	155	0.017474	0.017474
6	156	0.015103	0.015103
6	157	0.013299	0.013299
6	158	0.011933	0.011933
6	159	0.010905	0.010905
6	160	0.010136	0.010136
6	161	0.00957	0.00957
6	162	0.009157	0.009157
6	163	0.008847	0.008847
6	164	0.00858	0.00858
6	165	0.008294	0.008294
6	166	0.007942	0.007942
6	167	0.007527	0.007527
6	168	0.007098	0.007098
6	169	0.006723	0.006723
6	170	0.006435	0.006435
6	171	0.006227	0.006227
6	172	0.006073	0.006073
6	173	0.005948	0.005948
6	174	0.005838	0.005838
6	175	0.005738	0.005738
6	176	0.005646	0.005646
6	177	0.005561	0.005561
6	178	0.005482	0.005482
6	179	0.005411	0.005411
6	180	0.005345	0.005345
6	181	0.005285	0.005285
6	182	0.005231	0.005231
6	183	0.005181	0.005181
6	184	0.005135	0.005135
6	185	0.005093	0.005093
6	186	0.005054	0.005054
6	187	0.005018	0.005018
6	188	0.004985	0.004985
6	189	0.004953	0.004953
6	190	0.004923	0.004923
6	191	0.004895	0.004895
6	192	0.004868	0.004868
6	193	0.004842	0.004842
6	194	0.004817	0.004817
6	195	0.004793	0.004793
6	196	0.00477	0.00477
6	197	0.004747	0.004747
6	198	0.004726	0.004726
6	199	0.004705	0.004705
6	200	0.004684	0.004684
6	201	0.004664	0.004664
6	202	0.004645	0.004645
6	203	0.004626	0.004626
7	108	0.003152	0.205528513
7	109	0.003336	0.218711278
7	110	0.003507	0.214776523
7	111	0.003655	0.195497636
7	112	0.003769	0.164545838
7	113	0.003846	0.126608494
7	114	0.003889	0.087927642
7	115	0.003903	0.054985644
7	116	0.003899	0.031627903
7	117	0.003885	0.017647182
7	118	0.003871	0.010348515
7	119	0.003866	0.006882676
7	120	0.003879	0.005327317
7	121	0.003919	0.004656881
7	122	0.003993	0.004394924
7	123	0.004106	0.004337266
7	124	0.004265	0.004402661
7	125	0.00447	0.00455316
7	126	0.004722	0.004772306
7	127	0.005021	0.005051245
7	128	0.005364	0.005382004
7	129	0.005747	0.005757592
7	130	0.006168	0.006174155
7	131	0.006623	0.006626533
7	132	0.007111	0.007113004
7	133	0.007633	0.007634123
7	134	0.008193	0.008193622
7	135	0.008798	0.008798341
7	136	0.00946	0.009460185
7	137	0.010193	0.0101931
7	138	0.011022	0.011022054
7	139	0.011974	0.011974029
7	140	0.01309	0.013090015
7	141	0.014417	0.014417008
7	142	0.016022	0.016022004
7	143	0.017983	0.017983002
7	144	0.020388	0.020388001
7	145	0.023306	0.023306001
7	146	0.026708	0.026708
7	147	0.03029	0.03029
7	148	0.033212	0.033212
7	149	0.038476	0.038476
7	150	0.039975	0.039975
7	151	0.037753	0.037753
7	152	0.033319	0.033319
7	153	0.028495	0.028495
7	154	0.024267	0.024267
7	155	0.020896	0.020896
7	156	0.018315	0.018315
7	157	0.016374	0.016374
7	158	0.014927	0.014927
7	159	0.013861	0.013861
7	160	0.013091	0.013091
7	161	0.012552	0.012552
7	162	0.012184	0.012184
7	163	0.011924	0.011924
7	164	0.011696	0.011696
7	165	0.011415	0.011415
7	166	0.011021	0.011021
7	167	0.010521	0.010521
7	168	0.00999	0.00999
7	169	0.009521	0.009521
7	170	0.009169	0.009169
7	171	0.008924	0.008924
7	172	0.008752	0.008752
7	173	0.008618	0.008618
7	174	0.008503	0.008503
7	175	0.008399	0.008399
7	176	0.008302	0.008302
7	177	0.008213	0.008213
7	178	0.00813	0.00813
7	179	0.008054	0.008054
7	180	0.007985	0.007985
7	181	0.007921	0.007921
7	182	0.007862	0.007862
7	183	0.007808	0.007808
7	184	0.007759	0.007759
7	185	0.007713	0.007713
7	186	0.007671	0.007671
7	187	0.007631	0.007631
7	188	0.007594	0.007594
7	189	0.007559	0.007559
7	190	0.007526	0.007526
7	191	0.007495	0.007495
7	192	0.007465	0.007465
7	193	0.007437	0.007437
7	194	0.007409	0.007409
7	195	0.007382	0.007382
7	196	0.007356	0.007356
7	197	0.007331	0.007331
7	198	0.007306	0.007306
7	199	0.007282	0.007282
7	200	0.007259	0.007259
7	201	0.007236	0.007236
7	202	0.007214	0.007214
7	203	0.007192	0.007192
8	108	0.004166	0.217619297
8	109	0.004454	0.233140324
8	110	0.004726	0.230468837
8	111	0.00496	0.210918997
8	112	0.005138	0.17839593
8	113	0.005258	0.137961701
8	114	0.005325	0.09641435
8	115	0.005349	0.060846377
8	116	0.005342	0.035528411
8	117	0.005321	0.020328053
8	118	0.005299	0.012370765
8	119	0.005291	0.008587592
8	120	0.005311	0.006895483
8	121	0.005372	0.006180552
8	122	0.005483	0.005924587
8	123	0.005653	0.005908039
8	124	0.005886	0.006038481
8	125	0.006186	0.006278525
8	126	0.006551	0.006607217
8	127	0.006976	0.007009937
8	128	0.007456	0.007476278
8	129	0.007983	0.007994972
8	130	0.008549	0.008555979
8	131	0.009148	0.009152018
8	132	0.009775	0.009777284
8	133	0.010429	0.010430283
8	134	0.011112	0.011112712
8	135	0.01183	0.011830391
8	136	0.012594	0.012594212
8	137	0.013422	0.013422115
8	138	0.014339	0.014339061
8	139	0.015377	0.015377033
8	140	0.01658	0.016580017
8	141	0.018002	0.018002009
8	142	0.019718	0.019718005
8	143	0.021815	0.021815002
8	144	0.024393	0.024393001
8	145	0.027531	0.027531001
8	146	0.031202	0.031202
8	147	0.035074	0.035074
8	148	0.038223	0.038223
8	149	0.044086	0.044086
8	150	0.045782	0.045782
8	151	0.043383	0.043383
8	152	0.038555	0.038555
8	153	0.033302	0.033302
8	154	0.028716	0.028716
8	155	0.025085	0.025085
8	156	0.022334	0.022334
8	157	0.020296	0.020296
8	158	0.018812	0.018812
8	159	0.017756	0.017756
8	160	0.017033	0.017033
8	161	0.01657	0.01657
8	162	0.016297	0.016297
8	163	0.016135	0.016135
8	164	0.015982	0.015982
8	165	0.015726	0.015726
8	166	0.015289	0.015289
8	167	0.014685	0.014685
8	168	0.014023	0.014023
8	169	0.013438	0.013438
8	170	0.013007	0.013007
8	171	0.012723	0.012723
8	172	0.012537	0.012537
8	173	0.012401	0.012401
8	174	0.012289	0.012289
8	175	0.012188	0.012188
8	176	0.012094	0.012094
8	177	0.012006	0.012006
8	178	0.011924	0.011924
8	179	0.011848	0.011848
8	180	0.011778	0.011778
8	181	0.011713	0.011713
8	182	0.011653	0.011653
8	183	0.011598	0.011598
8	184	0.011546	0.011546
8	185	0.011499	0.011499
8	186	0.011455	0.011455
8	187	0.011413	0.011413
8	188	0.011374	0.011374
8	189	0.011338	0.011338
8	190	0.011303	0.011303
8	191	0.01127	0.01127
8	192	0.011239	0.011239
8	193	0.011208	0.011208
8	194	0.011179	0.011179
8	195	0.011151	0.011151
8	196	0.011123	0.011123
8	197	0.011097	0.011097
8	198	0.01107	0.01107
8	199	0.011045	0.011045
8	200	0.011019	0.011019
8	201	0.010995	0.010995
8	202	0.01097	0.01097
8	203	0.010946	0.010946
9	108	0.00528	0.228124207
9	109	0.00569	0.245678465
9	110	0.006083	0.24437075
9	111	0.006423	0.224789605
9	112	0.006685	0.191035781
9	113	0.006862	0.148495938
9	114	0.006963	0.104444172
9	115	0.007001	0.066540322
9	116	0.006996	0.039454637
9	117	0.006969	0.023137557
9	118	0.006941	0.014573305
9	119	0.006935	0.010497718
9	120	0.006969	0.008683745
9	121	0.007064	0.007940862
9	122	0.007232	0.007712382
9	123	0.007486	0.007764533
9	124	0.007831	0.007998287
9	125	0.008269	0.008370996
9	126	0.008796	0.008858263
9	127	0.009405	0.009442755
9	128	0.010082	0.010104653
9	129	0.010816	0.010829426
9	130	0.011592	0.011599854
9	131	0.012399	0.012403536
9	132	0.013225	0.013227586
9	133	0.014065	0.014066455
9	134	0.014919	0.014919809
9	135	0.01579	0.015790445
9	136	0.01669	0.016690242
9	137	0.017637	0.017637131
9	138	0.018658	0.01865807
9	139	0.019788	0.019788037
9	140	0.021075	0.02107502
9	141	0.022581	0.02258101
9	142	0.024388	0.024388005
9	143	0.026594	0.026594003
9	144	0.02931	0.029310001
9	145	0.03263	0.032630001
9	146	0.036527	0.036527
9	147	0.040645	0.040645
9	148	0.043982	0.043982
9	149	0.050468	0.050468
9	150	0.052387	0.052387
9	151	0.049846	0.049846
9	152	0.044664	0.044664
9	153	0.039029	0.039029
9	154	0.034135	0.034135
9	155	0.030296	0.030296
9	156	0.02743	0.02743
9	157	0.025354	0.025354
9	158	0.023895	0.023895
9	159	0.022913	0.022913
9	160	0.022305	0.022305
9	161	0.021987	0.021987
9	162	0.021878	0.021878
9	163	0.021877	0.021877
9	164	0.021849	0.021849
9	165	0.021644	0.021644
9	166	0.021163	0.021163
9	167	0.020428	0.020428
9	168	0.019597	0.019597
9	169	0.018862	0.018862
9	170	0.018335	0.018335
9	171	0.018009	0.018009
9	172	0.017815	0.017815
9	173	0.017689	0.017689
9	174	0.017591	0.017591
9	175	0.017505	0.017505
9	176	0.017423	0.017423
9	177	0.017345	0.017345
9	178	0.017271	0.017271
9	179	0.017201	0.017201
9	180	0.017136	0.017136
9	181	0.017075	0.017075
9	182	0.017018	0.017018
9	183	0.016965	0.016965
9	184	0.016915	0.016915
9	185	0.016869	0.016869
9	186	0.016826	0.016826
9	187	0.016785	0.016785
9	188	0.016747	0.016747
9	189	0.016711	0.016711
9	190	0.016677	0.016677
9	191	0.016644	0.016644
9	192	0.016613	0.016613
9	193	0.016583	0.016583
9	194	0.016555	0.016555
9	195	0.016527	0.016527
9	196	0.0165	0.0165
9	197	0.016473	0.016473
9	198	0.016447	0.016447
9	199	0.016421	0.016421
9	200	0.016395	0.016395
9	201	0.01637	0.01637
9	202	0.016345	0.016345
9	203	0.01632	0.01632
10	108	0.006497	0.236945286
10	109	0.007036	0.255958934
10	110	0.007564	0.255975385
10	111	0.008028	0.236546447
10	112	0.008389	0.201926048
10	113	0.008638	0.157750416
10	114	0.008782	0.111683611
10	115	0.008841	0.071850743
10	116	0.008842	0.043276008
10	117	0.008812	0.026004329
10	118	0.008782	0.016913859
10	119	0.008783	0.012585457
10	120	0.008843	0.01067641
10	121	0.008987	0.009926796
10	122	0.009237	0.009753529
10	123	0.009607	0.009907766
10	124	0.010107	0.010288507
10	125	0.010736	0.01084723
10	126	0.011488	0.011556241
10	127	0.01235	0.012391577
10	128	0.013303	0.013328061
10	129	0.014326	0.014340916
10	130	0.015396	0.01540476
10	131	0.016493	0.016498076
10	132	0.017598	0.017600903
10	133	0.0187	0.018701638
10	134	0.019792	0.019792913
10	135	0.020876	0.020876502
10	136	0.02196	0.021960274
10	137	0.023065	0.023065148
10	138	0.024216	0.024216079
10	139	0.025453	0.025453042
10	140	0.026829	0.026829022
10	141	0.028411	0.028411012
10	142	0.03029	0.030290006
10	143	0.032575	0.032575003
10	144	0.035391	0.035391002
10	145	0.038844	0.038844001
10	146	0.042915	0.042915
10	147	0.047225	0.047225
10	148	0.050696	0.050696
10	149	0.057838	0.057838
10	150	0.06001	0.06001
10	151	0.057374	0.057374
10	152	0.051897	0.051897
10	153	0.045946	0.045946
10	154	0.040812	0.040812
10	155	0.036837	0.036837
10	156	0.033931	0.033931
10	157	0.031897	0.031897
10	158	0.030544	0.030544
10	159	0.029722	0.029722
10	160	0.029318	0.029318
10	161	0.029238	0.029238
10	162	0.029383	0.029383
10	163	0.029626	0.029626
10	164	0.029788	0.029788
10	165	0.029671	0.029671
10	166	0.02914	0.02914
10	167	0.028239	0.028239
10	168	0.027188	0.027188
10	169	0.02626	0.02626
10	170	0.025613	0.025613
10	171	0.02524	0.02524
10	172	0.025047	0.025047
10	173	0.024945	0.024945
10	174	0.024877	0.024877
10	175	0.024819	0.024819
10	176	0.024763	0.024763
10	177	0.024706	0.024706
10	178	0.024651	0.024651
10	179	0.024596	0.024596
10	180	0.024543	0.024543
10	181	0.024493	0.024493
10	182	0.024445	0.024445
10	183	0.0244	0.0244
10	184	0.024357	0.024357
10	185	0.024316	0.024316
10	186	0.024278	0.024278
10	187	0.024242	0.024242
10	188	0.024208	0.024208
10	189	0.024176	0.024176
10	190	0.024146	0.024146
10	191	0.024117	0.024117
10	192	0.02409	0.02409
10	193	0.024064	0.024064
10	194	0.024038	0.024038
10	195	0.024014	0.024014
10	196	0.02399	0.02399
10	197	0.023966	0.023966
10	198	0.023942	0.023942
10	199	0.023919	0.023919
10	200	0.023895	0.023895
10	201	0.023872	0.023872
10	202	0.023848	0.023848
10	203	0.023824	0.023824
11	108	0.007815	0.244224617
11	109	0.008475	0.263841283
11	110	0.009143	0.265004684
11	111	0.009741	0.245838361
11	112	0.010213	0.21069616
11	113	0.010544	0.165385958
11	114	0.010742	0.117857147
